id,server,except_server,activityId,activityGroup,activityExclude,,isopen,area,acType,seType,startTimeType,startTime,endTime,appearTime,disappearTime,effectiveTime,levelVis,vipVis,conditionVis,conditionNum,serverLimit,playerLimit,reissue,plate,channelType,channel,integral,,,,,,,,,,
80161,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,49728,49896,49728,49896,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80162,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,49896,50064,49896,50064,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80163,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,50064,50232,50064,50232,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80164,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,50232,50400,50232,50400,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80165,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,50400,50568,50400,50568,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80166,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,50568,50736,50568,50736,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80167,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,50736,50904,50736,50904,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80168,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,50904,51072,50904,51072,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80169,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,51072,51240,51072,51240,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80170,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,51240,51408,51240,51408,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80171,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,51408,51576,51408,51576,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80172,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,51576,51744,51576,51744,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80173,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,51744,51912,51744,51912,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80174,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,51912,52080,51912,52080,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80175,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,52080,52248,52080,52248,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80176,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,52248,52416,52248,52416,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80177,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,52416,52584,52416,52584,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80178,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,52584,52752,52584,52752,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80179,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,52752,52920,52752,52920,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80180,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,52920,53088,52920,53088,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80181,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,53088,53256,53088,53256,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80182,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,53256,53424,53256,53424,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80183,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,53424,53592,53424,53592,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80184,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,53592,53760,53592,53760,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80185,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,53760,53928,53760,53928,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80186,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,53928,54096,53928,54096,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80187,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,54096,54264,54096,54264,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80188,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,54264,54432,54264,54432,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80189,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,54432,54600,54432,54600,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80190,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,54600,54768,54600,54768,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80191,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,54768,54936,54768,54936,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80192,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,54936,55104,54936,55104,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80193,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,55104,55272,55104,55272,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80194,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,55272,55440,55272,55440,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80195,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,55440,55608,55440,55608,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80196,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,55608,55776,55608,55776,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80197,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,55776,55944,55776,55944,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80198,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,55944,56112,55944,56112,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80199,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,56112,56280,56112,56280,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80200,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,56280,56448,56280,56448,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80201,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,56448,56616,56448,56616,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80202,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,56616,56784,56616,56784,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80203,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,56784,56952,56784,56952,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80204,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,56952,57120,56952,57120,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80205,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,57120,57288,57120,57288,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80206,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,57288,57456,57288,57456,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80207,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,57456,57624,57456,57624,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80208,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,57624,57792,57624,57792,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80209,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,57792,57960,57792,57960,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80210,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,57960,58128,57960,58128,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80211,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,58128,58296,58128,58296,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80212,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,58296,58464,58296,58464,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80213,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,58464,58632,58464,58632,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80214,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,58632,58800,58632,58800,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80215,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,58800,58968,58800,58968,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80216,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,58968,59136,58968,59136,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80217,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,59136,59304,59136,59304,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80218,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,59304,59472,59304,59472,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80219,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,59472,59640,59472,59640,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80220,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,59640,59808,59640,59808,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80221,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,59808,59976,59808,59976,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80222,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,59976,60144,59976,60144,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80223,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,60144,60312,60144,60312,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80224,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,60312,60480,60312,60480,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80225,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,60480,60648,60480,60648,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80226,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,60648,60816,60648,60816,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80227,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,60816,60984,60816,60984,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80228,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,60984,61152,60984,61152,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80229,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,61152,61320,61152,61320,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80230,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,61320,61488,61320,61488,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80231,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,61488,61656,61488,61656,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80232,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,61656,61824,61656,61824,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80233,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,61824,61992,61824,61992,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80234,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,61992,62160,61992,62160,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80235,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,62160,62328,62160,62328,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80236,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,62328,62496,62328,62496,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80237,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,62496,62664,62496,62664,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80238,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,62664,62832,62664,62832,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80239,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,62832,63000,62832,63000,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80240,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,63000,63168,63000,63168,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80241,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,63168,63336,63168,63336,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80242,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,63336,63504,63336,63504,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80243,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,63504,63672,63504,63672,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80244,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,63672,63840,63672,63840,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80245,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,63840,64008,63840,64008,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80246,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,64008,64176,64008,64176,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80247,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,64176,64344,64176,64344,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80248,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,64344,64512,64344,64512,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80249,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,64512,64680,64512,64680,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80250,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,64680,64848,64680,64848,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80251,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,64848,65016,64848,65016,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80252,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,65016,65184,65016,65184,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80253,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,65184,65352,65184,65352,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80254,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,65352,65520,65352,65520,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80255,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,65520,65688,65520,65688,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80256,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,65688,65856,65688,65856,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80257,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,65856,66024,65856,66024,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80258,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,66024,66192,66024,66192,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80259,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,66192,66360,66192,66360,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80260,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,66360,66528,66360,66528,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80261,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,66528,66696,66528,66696,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80262,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,66696,66864,66696,66864,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80263,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,66864,67032,66864,67032,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80264,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,67032,67200,67032,67200,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80265,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,67200,67368,67200,67368,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80266,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,67368,67536,67368,67536,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80267,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,67536,67704,67536,67704,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80268,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,67704,67872,67704,67872,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80269,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,67872,68040,67872,68040,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80270,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,68040,68208,68040,68208,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80271,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,68208,68376,68208,68376,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80272,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,68376,68544,68376,68544,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80273,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,68544,68712,68544,68712,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80274,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,68712,68880,68712,68880,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80275,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,68880,69048,68880,69048,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80276,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,69048,69216,69048,69216,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80277,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,69216,69384,69216,69384,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80278,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,69384,69552,69384,69552,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80279,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,69552,69720,69552,69720,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80280,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,69720,69888,69720,69888,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80281,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,69888,70056,69888,70056,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80282,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,70056,70224,70056,70224,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80283,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,70224,70392,70224,70392,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80284,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,70392,70560,70392,70560,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80285,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,70560,70728,70560,70728,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80286,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,70728,70896,70728,70896,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80287,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,70896,71064,70896,71064,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80288,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,71064,71232,71064,71232,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80289,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,71232,71400,71232,71400,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80290,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,71400,71568,71400,71568,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80291,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,71568,71736,71568,71736,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80292,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,71736,71904,71736,71904,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80293,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,71904,72072,71904,72072,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80294,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,72072,72240,72072,72240,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80295,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,72240,72408,72240,72408,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80296,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,72408,72576,72408,72576,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80297,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,72576,72744,72576,72744,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80298,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,72744,72912,72744,72912,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80299,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,72912,73080,72912,73080,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80300,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,73080,73248,73080,73248,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80301,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,73248,73416,73248,73416,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80302,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,73416,73584,73416,73584,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80303,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,73584,73752,73584,73752,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80304,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,73752,73920,73752,73920,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80305,"[[1,9999999999]]",,107,,,每日充值B - Nạp Thẻ Hàng Ngày B,1,3,104,104,3,73920,74088,73920,74088,,10,0,,,0,0,1,0,,,,,,,,,,,,,
80306,"[[1,9999999999]]",,95,,,每日充值A - Nạp Thẻ Hàng Ngày A,1,3,104,104,3,74088,74256,74088,74256,,10,0,,,0,0,1,0,,,,,,,,,,,,,
